subject,equal_adjacent_frac
10,0.1254355400696864
10,0.12195121951219512
10,0.13937282229965156
10,0.14285714285714285
10,0.1602787456445993
10,0.11498257839721254
10,0.1254355400696864
10,0.11846689895470383
10,0.15331010452961671
10,0.11846689895470383
10,0.11846689895470383
10,0.17073170731707318
10,0.1289198606271777
10,0.10452961672473868
10,0.0975609756097561
10,0.17073170731707318
10,0.08362369337979095
10,0.08710801393728224
10,0.11846689895470383
10,0.12195121951219512
10,0.07665505226480836
10,0.06968641114982578
10,0.0975609756097561
10,0.13937282229965156
10,0.1254355400696864
10,0.09407665505226481
10,0.0975609756097561
10,0.11149825783972125
10,0.14285714285714285
10,0.1951219512195122
10,0.20209059233449478
10,0.11846689895470383
10,0.1289198606271777
10,0.1289198606271777
10,0.18118466898954705
10,0.11846689895470383
10,0.14285714285714285
10,0.09059233449477352
10,0.09407665505226481
10,0.08362369337979095
10,0.08013937282229965
10,0.06620209059233449
10,0.07317073170731707
10,0.14285714285714285
10,0.1289198606271777
10,0.18466898954703834
10,0.0975609756097561
10,0.10104529616724739
10,0.1254355400696864
10,0.1254355400696864
10,0.0975609756097561
10,0.13588850174216027
10,0.18815331010452963
10,0.07665505226480836
10,0.06620209059233449
10,0.08710801393728224
10,0.13588850174216027
10,0.08013937282229965
10,0.0627177700348432
10,0.08362369337979095
10,0.13588850174216027
10,0.10801393728222997
10,0.10104529616724739
10,0.10104529616724739
10,0.09407665505226481
10,0.0627177700348432
10,0.11498257839721254
10,0.08710801393728224
10,0.06968641114982578
10,0.05574912891986063
10,0.09407665505226481
10,0.07317073170731707
10,0.18118466898954705
10,0.1602787456445993
10,0.156794425087108
10,0.11149825783972125
10,0.07317073170731707
10,0.0975609756097561
10,0.13240418118466898
10,0.14634146341463414
10,0.14285714285714285
10,0.16376306620209058
10,0.13937282229965156
10,0.13240418118466898
10,0.10452961672473868
10,0.06620209059233449
10,0.13240418118466898
10,0.13588850174216027
10,0.0975609756097561
10,0.10452961672473868
10,0.1289198606271777
10,0.18118466898954705
10,0.10801393728222997
10,0.18466898954703834
10,0.1602787456445993
10,0.18466898954703834
10,0.06968641114982578
10,0.12195121951219512
10,0.10801393728222997
10,0.10104529616724739
10,0.10104529616724739
10,0.059233449477351915
10,0.10104529616724739
10,0.13588850174216027
10,0.13588850174216027
10,0.04878048780487805
10,0.0
10,0.0
10,0.003484320557491289
10,0.0
10,0.06620209059233449
10,0.10801393728222997
10,0.11149825783972125
10,0.11498257839721254
10,0.1254355400696864
